g_m,g_T,g_r,g_q,g_sigma,g_eurocall
4.06784566,1.114975339,0.009598108,0.042442701,0.7105969,0.014651568
4.890847461,1.963064747,0.038140257,0.002638454,1.131532276,0.250587721
1.102328315,1.093480207,0.023687461,0.018903728,1.870971096,0.643330293
2.702527669,0.273813306,0.012058609,0.046715619,0.389152692,2.58E-08
1.045143619,1.680864721,0.039648961,0.048332722,0.455661342,0.193813221
1.576429465,1.520094502,0.027520185,0.031004217,1.717882405,0.61061352
2.902448069,0.906049842,0.061546216,0.012186492,1.916944726,0.43727719
4.105415481,1.714423317,0.005600025,0.027334394,0.632335505,0.02467491
3.603830285,0.221579873,0.055327347,0.03809557,0.930277514,0.000409029
3.756371952,1.509498025,0.0016671,0.008985806,1.595726954,0.428222785
1.421388139,0.992622119,0.04516247,0.023082956,1.210930054,0.356288683
3.083807518,1.505555483,0.030118295,0.025523977,0.375984464,0.001910696
3.759718168,1.734499755,0.056648423,0.008534557,1.526735364,0.463109486
2.227693605,0.072008702,0.029999738,0.03480437,1.090529531,0.000403693
1.016839298,1.681101043,0.004812103,0.002113058,0.120006272,0.056262888
4.98597275,1.140576642,0.007454328,0.008895647,0.208563239,1.70E-14
1.92725678,0.21852591,0.013145597,0.022658131,1.73310973,0.125524592
3.916990336,1.893247407,0.029969996,0.049055243,1.76171959,0.535686909
2.297364298,0.871052839,0.03628088,0.035402436,0.845497707,0.082948415
2.66285979,1.001610401,0.043136202,0.017786891,1.852157336,0.457672667
3.049898598,0.906049842,0.020624073,0.008576281,0.578454994,0.007708419
3.152200943,0.487337435,0.070947295,0.030248387,0.696502523,0.002834771
1.014633662,1.740591558,0.048194402,0.006021255,1.698953384,0.737487901
3.327436135,0.889725931,0.009330709,0.018756248,0.314250568,2.59E-06
4.792876188,1.364341295,0.042250635,0.036978163,1.461827418,0.278133906
0.329266654,1.918018031,0.079302001,0.034830245,0.287206527,0.652645279
3.45120831,1.893790274,0.035218387,0.027479639,1.561486497,0.49630322
3.857171935,0.10730586,0.069555416,0.024789361,1.253776395,0.000110151
4.28023262,1.54891912,0.033977711,0.047697954,1.722925619,0.444150865
4.522814093,0.420971399,0.038242851,0.019598438,0.287206527,1.85E-17
4.663153782,1.104565166,0.035604208,0.021483902,0.201646377,1.89E-14
1.92725678,1.502199063,0.072811299,0.043083462,1.669907633,0.556889312
4.09574535,1.878665549,0.068991345,0.04060217,0.619475614,0.033899649
1.14724399,1.22794156,0.041633965,0.03539071,1.940744358,0.669415201
3.832281229,0.24546556,0.079354224,0.016123993,1.338474374,0.010363707
0.857704194,1.081755914,0.01976941,0.036728087,0.930277514,0.398175017
4.414904478,0.273813306,0.018184005,0.004347882,1.724982759,0.036971818
0.271371654,0.389140806,0.000791317,0.031352143,1.259431282,0.724607722
3.500813891,1.513126586,0.007987365,0.023082956,0.391774507,0.001080803
4.210582479,0.967196696,0.026826354,0.043492228,1.501353526,0.211932351
0.674556717,1.474963862,0.019376518,0.02551281,1.32818401,0.633692068
1.217275002,0.540675188,0.022463535,0.031393534,1.338474374,0.310590295
1.92725678,1.185393748,0.009623841,0.008150132,1.404400246,0.403657643
3.61768978,1.112380343,0.02826382,0.031011215,0.06330459,1.56E-85
1.444002721,1.185393748,0.031218554,0.018228208,1.259431282,0.411007274
1.136900079,1.115852334,0.058866505,0.021185269,1.761744161,0.617788735
2.295512217,1.44985382,0.050348077,0.016780281,1.676889331,0.542167027
0.460482042,0.541947787,0.068628696,0.021185269,1.029337388,0.580665799
2.107825986,0.407945962,0.07314649,0.010005283,0.696610698,0.013889138
0.211303876,0.889725931,0.046391626,0.00292414,1.055556284,0.804140314
3.395063175,1.599917072,0.078188946,0.040149139,1.437058543,0.386403517
4.645070066,0.142365712,0.004155946,0.019684136,0.523767,1.87E-16
1.199061211,0.012869527,0.063017168,0.026417795,0.213374651,1.27E-16
1.569228541,1.588371023,0.048103199,0.029303351,0.292132171,0.027026885
0.459188021,0.216536679,0.008925761,0.029562858,0.761440788,0.536525256
3.106691261,0.704015964,0.005929758,0.039505074,0.120006272,1.08E-32
4.568284517,1.869784301,0.019223227,0.0393741,0.470308975,0.00318553
2.688086808,1.253480578,0.065718093,0.039552787,1.130271003,0.225001226
3.838094232,0.360448921,0.071075173,0.035005331,0.356189044,1.47E-11
1.257217052,1.273438108,0.069025761,0.002347163,0.7105969,0.262542799
2.935453221,1.709735384,0.078240154,0.0305763,1.848310978,0.612004691
4.882597375,0.536304973,0.022463535,0.020599596,0.648949363,0.000112996
3.07198429,1.548803909,0.075124376,0.037324852,1.752696018,0.529358807
0.835356901,1.662442832,0.065197286,0.044703607,1.847953726,0.734034082
3.910036551,1.803136923,0.076050394,0.011227624,1.958401348,0.658254159
1.421105242,0.033387206,0.022265896,0.022539857,1.931450873,0.034958709
4.454907273,0.182439761,0.041894867,0.001581143,1.631983994,0.008246048
1.64082932,0.612278399,0.01304702,0.005371412,1.156634192,0.202408597
2.052064251,0.379088388,0.027854466,0.047946534,1.607403861,0.175712896
4.574557286,1.112481991,0.031827171,0.003470577,0.603845887,0.004197591
4.98976866,1.275130465,0.054732267,0.005736095,0.437360882,0.000249384
1.683417581,1.747249219,0.024528144,0.006551336,0.635236996,0.175470775
2.297364298,1.720503434,0.077944869,0.018281764,0.980384757,0.286549449
0.635784391,0.307117663,0.052883697,0.001613028,0.82454447,0.40215318
3.870036435,1.440110747,0.061141072,0.019684136,1.178830562,0.220485828
3.298256927,1.745516409,0.03573021,0.013814813,0.76465381,0.101639992
1.039651518,0.783056075,0.051298596,0.047697954,0.586561649,0.183670176
4.913984426,0.141438583,0.012683552,0.048902061,0.989006815,1.51E-06
2.483499324,0.171980086,0.028591919,0.027510298,1.772783283,0.057231381
1.610003042,0.612278399,0.070093066,0.018148503,1.050453127,0.180265485
3.515503364,0.705191199,0.031540603,0.034282633,0.140814044,1.78E-28
2.608530401,1.157825214,0.061652427,0.045491334,1.425659839,0.328898671
3.444413813,1.867216315,0.045796123,0.017410803,1.867003751,0.636633713
0.329266654,1.185393748,0.047723956,0.006977463,1.287342174,0.757801245
3.444413813,0.858481319,0.007492101,0.004110365,0.502710987,0.001051902
0.572142248,1.061587357,0.015728905,0.01707098,1.722925619,0.710038161
0.729250396,0.967474472,0.028212902,0.015697948,1.071654638,0.492833806
1.953968022,1.392083381,0.022527257,0.047233493,1.461827418,0.439149175
4.015812383,0.260737453,0.000277429,0.023082956,1.101384756,0.002299673
2.619147155,0.48234933,0.052807749,0.008091695,0.144700091,6.28E-23
0.594364481,0.159237112,0.025177015,0.011227624,1.948893873,0.49211053
0.572865624,1.22794156,0.057530107,0.038071809,1.130271003,0.590318795
4.09574535,1.98267269,0.040166865,0.024862739,0.433254839,0.004566473
4.850934967,1.452339677,0.018407053,0.00443254,1.439945875,0.301864367
4.320358796,1.267883353,0.060457744,0.003014585,1.590441607,0.356089524
3.92625218,1.692023639,0.052927639,0.002081185,1.38971564,0.383559476
3.521829734,0.56486824,0.008924445,0.016612344,0.421838516,4.47E-06
2.608985501,0.656669249,0.051907588,0.008168755,0.78197796,0.030505053
1.024903889,0.171001177,0.008990322,0.003563299,1.339536981,0.208898455
1.569228541,0.562218428,0.031827171,0.034603346,1.483883288,0.290087855
4.423987518,0.671514068,0.047284453,0.037995459,1.910093452,0.244413097
1.785032539,0.006260173,0.015468916,0.044417742,1.752545593,5.86E-07
1.853285318,1.043865382,0.035896496,0.02946041,0.660380237,0.085399618
1.828976881,0.619898402,0.059792434,0.038300694,0.958775343,0.117832107
4.444697959,1.439979514,0.068567498,0.002608506,1.504297182,0.360577645
3.45120831,0.809017934,0.071096153,0.009204171,1.112227132,0.09510495
2.788743335,0.311296506,0.060988972,0.011912261,0.182693013,3.08E-25
1.756919621,1.437007895,0.029979927,0.009800425,1.996319885,0.69214193
4.264206166,0.112680576,0.016236832,0.044913363,0.083908133,0
1.55376546,1.175140714,0.000277429,0.022714028,0.653519809,0.128754463
4.529719457,1.572485304,0.068013974,0.040262547,0.596322791,0.013008325
1.981851758,0.171980086,0.037353502,0.018835119,0.660380237,0.000796528
2.119947312,0.228980968,0.06693716,0.007768791,0.57268053,0.000426419
2.030878172,0.286529131,0.039996471,0.003216566,0.107494771,2.44E-36
4.466152855,1.253840112,0.024221091,0.039920227,0.491592647,0.00095877
2.795292553,0.523597755,0.001392538,0.011323004,1.575245614,0.170751324
4.846798692,1.799853547,0.037047865,0.015111386,1.271488178,0.287807986
2.515495207,0.414761007,0.044221294,0.046557278,0.141118519,2.03E-26
2.866415097,0.937432017,0.048716798,0.038806913,1.178830562,0.164168905
3.756794021,0.656669249,0.034654309,0.006349855,1.00165111,0.033337244
3.813632211,0.027604684,0.001141066,0.033588005,0.737773453,9.16E-30
2.476727234,1.819154105,0.005600025,0.048357985,0.431552453,0.015763696
2.341819407,1.271775071,0.076307928,0.036687379,0.298396506,0.001372877
2.66285979,1.867216315,0.067974435,0.04466339,1.498122571,0.494641361
1.569228541,1.747249219,0.069425339,0.002681032,1.895311899,0.749241592
1.045143619,1.856493249,0.069976264,0.000603524,1.570931798,0.726571946
1.421645537,0.834718597,0.040045214,0.008144065,0.554254904,0.091517488
4.876432129,0.09077614,0.041742184,0.012070899,1.028398077,2.05E-08
4.534082089,1.51914681,0.076293009,0.015157286,0.845497707,0.075114949
2.960673899,0.007692553,0.033377899,0.00299886,0.583556531,1.88E-102
1.996702529,1.569907307,0.071793169,0.015441794,0.182693013,0.000393919
0.641724891,0.923852308,0.036040861,0.025974075,0.701709976,0.431837116
0.99483199,0.09077614,0.054311063,0.031004217,1.722925619,0.207116499
1.858224151,0.286529131,0.064253355,0.002608506,1.483883288,0.132594272
1.284255339,1.981108362,0.078090129,0.038944688,0.972639425,0.429155276
0.364295313,0.072008702,0.038532411,0.043633839,0.926555108,0.633577813
2.249530484,1.097130099,0.022053133,0.005736095,1.953695644,0.559049873
2.363270706,0.17688231,0.012222352,0.006312821,1.408427527,0.028899776
1.858224151,0.284745515,0.013145597,0.049756544,0.421723497,0.000230355
0.254432121,0.918431043,0.040142482,0.035309955,1.725452894,0.797941222
2.542876453,0.946456374,0.050348077,0.002081185,1.367081763,0.276535138
0.476647487,0.942553273,0.050964703,0.044382485,0.494955194,0.512759091
2.340115456,1.025026189,0.029338401,0.021951528,1.938192169,0.513832927
0.675491454,0.487337435,0.008990322,0.046532247,1.492289247,0.499339236
3.376338723,1.440110747,0.034134148,0.043981694,1.160069388,0.215986192
4.105415481,0.1335372,0.04095047,0.018382072,1.454942959,0.001296097
1.51623628,0.900035603,0.037304748,0.010801395,1.006933858,0.247153224
0.624264793,1.029319254,0.021886763,0.012479111,0.894785651,0.503040349
0.541028519,1.213842111,0.076704573,0.033205605,1.514326559,0.692532415
4.084445021,0.176900687,0.056999342,0.038457516,0.152680336,1.75E-108
3.444828,1.195702323,0.050517688,0.038542941,0.743493329,0.039162686
1.858224151,1.709741377,0.06897439,0.04662096,1.93577138,0.673410797
3.571963723,1.315168089,0.008484485,0.004911842,0.76465381,0.050733991
4.444697959,0.058384132,0.013718474,0.005371412,0.82454447,1.93E-15
3.444828,1.575188591,0.045837756,0.016123993,0.954862592,0.159756203
1.714957914,0.319034711,0.06897439,0.012159274,0.967968932,0.062818187
1.428297763,0.176900687,0.02450863,0.01128764,0.273988646,4.04E-05
1.728742201,1.082671078,0.035896496,0.006102717,0.661623363,0.11250113
2.66285979,0.949354123,0.000277429,0.02646645,1.350194922,0.239909659
2.596367278,1.909351977,0.005600025,0.031962619,1.691740238,0.58330217
0.695158998,0.414712814,0.043100665,0.003018821,0.169713321,0.315910727
2.273052698,0.807148175,0.017591786,0.045869508,1.821086795,0.392060618
0.616821069,1.308524751,0.076307928,0.018903728,0.503562086,0.453939028
4.892450903,1.66014886,0.001405527,0.031030748,0.315970067,5.61E-06
2.17232651,0.336616153,0.002124185,0.013297475,1.752696018,0.176799055
2.608530401,1.449014894,0.054934791,0.01832161,1.952200971,0.6216106
0.220003352,1.51914681,0.066638319,0.027334394,1.693373112,0.847912739
3.376338723,0.736802472,0.043772563,0.01641518,1.160069388,0.092059459
4.930360958,1.172252089,0.058310451,0.028040852,1.821086795,0.38454134
4.666787762,1.498512569,0.062883121,0.028423489,1.824565572,0.487345804
4.230185179,1.727896602,0.025177015,0.006605273,0.182693013,1.66E-10
4.293458749,1.172252089,0.01116675,0.011538842,0.527805614,0.00193302
2.17737732,1.094180251,0.028442368,0.03223292,1.753976616,0.475487638
3.715442759,1.114975339,0.011447137,0.030397616,1.790746714,0.393869377
3.661353346,0.848542891,0.048453436,0.024611121,1.14425997,0.097459977
2.156812232,0.170142971,0.008016687,0.02020317,0.219519749,1.30E-19
3.575267917,0.114806982,0.03912448,0.011737803,0.41771226,3.94E-21
3.106691261,1.647364072,0.033919046,0.049605907,1.28616324,0.319955173
0.214608093,0.834815694,0.0301433,0.019427699,1.728924478,0.825734855
2.375697143,1.332069584,0.033377899,0.002006719,0.327111161,0.002887606
3.094263496,0.088076145,0.008484485,0.027413734,1.261924448,0.000230205
0.764555723,0.901256861,0.02826382,0.018829477,0.27067925,0.253530822
3.92210166,0.39810686,0.023924759,0.005601296,0.598829468,2.89E-05
3.395063175,1.382151529,0.016435293,0.035528841,0.667403508,0.031255942
1.920360549,1.250436293,0.006931229,0.037995459,1.337044986,0.368424116
1.899833338,1.127976585,0.003933039,0.006977463,0.144030511,5.56E-07
1.55903479,0.745071733,0.008929481,0.012558439,1.076321463,0.222155388
0.306300494,1.745516409,0.035363687,0.013814813,0.76465381,0.715315816
2.079782203,1.121999626,0.024582334,0.019168759,1.050210814,0.222421252
2.17737732,0.790031203,0.041832074,0.031897263,1.439945875,0.276634045
2.858997194,1.912443799,0.041856187,0.046801286,0.975787697,0.226543587
2.978170793,0.314588892,0.040355443,0.046567073,0.970972338,0.007493875
2.390039538,1.246952879,0.039648961,0.034382328,1.631983994,0.452141913
4.322877061,0.040440927,0.073563779,0.016612344,1.326304609,2.01E-09
2.944198435,1.183841038,0.009169639,0.004286889,1.890243453,0.513887555
1.544703636,0.1335372,0.028504268,0.046555125,1.502923045,0.080398198
4.517509967,1.520094502,0.05762908,0.039920227,1.149901949,0.182284087
3.992489953,1.265190487,0.029979927,0.018338821,1.551312052,0.335334474
0.6048641,0.170142971,0.039622353,0.045027461,1.734115493,0.467486088
1.646833004,1.616708891,0.023924759,0.032356217,1.722925619,0.61887645
4.58117841,0.727597111,0.01747503,0.031605746,1.979879993,0.283598441
4.601045196,1.66014886,0.029650192,0.015180281,0.686770172,0.031254016
2.570127485,0.579692824,0.023800388,0.010870661,1.562903366,0.209562276
4.414904478,1.783336262,0.062176094,0.001718585,1.116180531,0.239947458
1.121932824,1.179182252,0.071096153,0.047478643,0.330664034,0.101869517
3.102776206,1.843385184,0.076029495,0.028063563,1.654657127,0.555932858
3.263606736,1.677643228,0.045933188,0.042952859,0.914148336,0.149626145
2.570127485,1.412043249,0.061141072,0.024946477,0.341230652,0.002924182
3.311519681,0.871052839,0.045699241,0.016624453,1.010628359,0.079570603
1.992073023,1.149326439,0.05761925,0.047340453,0.980384757,0.203085656
2.532779724,1.360036379,0.056665238,0.011661728,1.90763265,0.596976284
4.655158434,0.950740326,0.023724131,0.021023285,0.445299783,4.54E-05
3.737734497,0.348058412,0.058041801,0.013086886,0.482863459,2.61E-07
2.845727694,1.277382382,0.008667234,0.010665338,0.527805614,0.015259236
1.728742201,1.697365642,0.029979927,0.01576306,0.433254839,0.06655739
2.570127485,0.730781885,0.013365824,0.026116597,0.937018123,0.068677503
1.569228541,0.273889273,0.039480171,0.034678155,1.230764058,0.111307589
2.54586639,0.628116104,0.02363323,0.008884842,0.632335505,0.009811274
0.296282347,0.082037701,0.006081693,0.026438449,1.20627852,0.701709013
0.337053329,1.756819003,0.006693815,0.007768791,0.096244444,0.6533315
2.846958627,1.140576642,0.042072786,0.013093113,0.143215347,6.30E-13
0.956865241,0.133463593,0.031096638,0.034678155,0.531320858,0.098443494
1.741513911,0.012869527,0.009821519,0.047501703,0.894785651,5.19E-10
4.728767609,0.656669249,0.007087008,0.039505074,1.131532276,0.031785209
1.814717204,1.332069584,0.060555811,0.006719164,1.801736341,0.613150215
1.66073135,1.601122811,0.074416202,0.011737803,1.180692856,0.442721209
2.273052698,1.523339216,0.038261029,0.027406757,0.23395463,0.000326946
3.107615935,0.978743803,0.047378712,0.01713658,1.271488178,0.199434246
1.309163243,1.157825214,0.061803711,0.019770195,1.035535416,0.351437655
4.814586813,0.282642378,0.076623381,0.036972266,0.817355781,3.73E-05
3.168599983,1.200805662,0.006892972,0.03218961,1.616337478,0.374918593
2.266373168,1.607071436,0.018867941,0.039739609,0.33669343,0.005174911
2.696405475,0.021285776,0.02443591,0.029783965,1.671759327,2.10E-06
4.279472165,1.747249219,0.011987517,0.007430979,0.151470488,1.39E-14
1.516351786,1.72321336,0.018425242,0.015068707,1.810864331,0.696111978
2.107825986,1.171412259,0.00333656,0.018148503,1.495048935,0.408528716
2.090725852,0.522514635,0.069050292,0.049565188,0.340204418,0.000151899
1.309163243,1.954856792,0.013756131,0.044786188,0.669727556,0.23786041
3.26575799,1.905849331,0.024596929,0.034263506,1.977422046,0.659751453
2.735839704,1.112380343,0.075211486,0.018903728,1.585251504,0.391332779
3.563577878,0.670799904,0.011137437,0.038440166,0.459286177,5.36E-05
